"","ACCIDENT_N","ID","LOCATION","DISTANCE","DIRECTION","DATE","TIME","COLL_TYPE","INVOLVED","EXTENT","TRAVERSE","REPNO","PCF","LIGHTING","NUMO_INJ","NUMO_KLD","PARTY1","PARTY2","DOT1","DOT2","MPC1","MPC2","HIGHLIGHT","X","Y","DOCUMENT","MILEPOST","LAT","LONG","x","y","lat","lon","coords.x1","coords.x2"
"3229",10516192102175,0,"Church St at 17th St","0","Not Stated","10/16/2008","07:21 PM","Rear-End","Bicycle","Other Visible Injury",NA,"3979646","Lights","Dark - Street Lights","1","0","Bicyclist","Driver","South","East","Making Left Turn","Proceeding Straight",NA,6004235,2105991,NA,NA,NA,NA,6004235,2105991,-122.428508453318,37.7628896284678,6004235,2105991
"3230",10517004200710,0,"Valencia St at 17th St","0","Not Stated","10/17/2008","12:42 AM","Broadside","Bicycle","Complaint of Pain",NA,"3964796","Auto R/W Violation","Dark - Street Lights","1","0","Bicyclist","Driver","East","North","Proceeding Straight","Stopped in Road",NA,6006197,2106100,NA,NA,NA,NA,6006197,2106100,-122.421730309094,37.7632997509596,6006197,2106100
"3231",10517164501584,0,"Golden Gate Ave at Pierce St","0","Not Stated","10/17/2008","04:45 PM","Broadside","Bicycle","Complaint of Pain",NA,"3954759","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Proceeding Straight",NA,6002412,2111949,NA,NA,NA,NA,6002412,2111949,-122.435239751616,37.7791454927914,6002412,2111949
"3232",10517174201866,0,"Potrero Ave at Cesar Chavez St","14","North","10/17/2008","05:42 PM","Broadside","Bicycle","Complaint of Pain",NA,"3977920","Traffic Signals and Signs","Dusk - Dawn","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6010938.97766,2100854.77511,NA,NA,NA,NA,6010938.97766,2100854.77511,-122.404959949763,37.749163792218,6010938.97766364,2100854.77510992
"3233",10517193800459,0,"Waller St at Carmelita St","62","East","10/17/2008","07:38 PM","Broadside","Bicycle","Complaint of Pain",NA,"3954755","Auto R/W Violation","Dark - Street Lights","1","0","Driver","Bicyclist","South","East","Making Left Turn","Proceeding Straight",NA,6002650.42997,2108858.38803,NA,NA,NA,NA,6002650.42997,2108858.38803,-122.434193921173,37.7706729771477,6002650.42996817,2108858.38802778
"3234",10517201010335,0,"Mission St at Erie St","0","Not Stated","10/17/2008","08:10 PM","Other","Non-Collision","Complaint of Pain",NA,"3954751","Unknown","Dark - Street Lights","1","0","Bicyclist",NA,"South",NA,"Proceeding Straight",NA,NA,6006731,2108182,NA,NA,NA,NA,6006731,2108182,-122.42003113377,37.7690465308358,6006731,2108182
"3235",10517203901030,0,"Valencia St at 25th St","520","North","10/17/2008","08:39 PM","Sideswipe","Parked Motor Vehicle","Other Visible Injury",NA,"3913862","Unsafe Speed","Dark - Street Lights","1","0","Bicyclist","Parked Vehicle","South","South","Proceeding Straight","Parked",NA,6006424.72554,2101954.11796,NA,NA,NA,NA,6006424.72554,2101954.11796,-122.420648353374,37.7519289598155,6006424.72553918,2101954.1179606
"3236",10517210501402,0,"4th St at Bryant St","36","South","10/17/2008","09:05 PM","Other","Bicycle","Other Visible Injury",NA,"3964728","Unsafe Lane Change","Dark - Street Lights","1","0","Driver","Bicyclist","South","South","Changing Lanes","Proceeding Straight",NA,6013182.2737,2111855.41452,NA,NA,NA,NA,6013182.2737,2111855.41452,-122.397974146743,37.7794942559583,6013182.2736971,2111855.41452222
"3237",10518112111400,0,"Market St at 3rd St","0","Not Stated","10/18/2008","11:21 AM","Other","Pedestrian","Complaint of Pain",NA,"3964780","Other","Daylight","1","0","Pedestrian","Bicyclist","South","East","Proceeding Straight","Proceeding Straight",NA,6011666,2114854,NA,NA,NA,NA,6011666,2114854,-122.403430626928,37.7876431059811,6011666,2114854
"3238",10518141904205,0,"Castro St at 15th St","0","Not Stated","10/18/2008","02:19 PM","Broadside","Bicycle","Complaint of Pain",NA,"3954771","Improper Passing","Daylight","1","0","Bicyclist","Driver","North","North","Proceeding Straight","Making Right Turn",NA,6002244,2107066,NA,NA,NA,NA,6002244,2107066,-122.435471525685,37.7657284444799,6002244,2107066
"3239",10519000300963,0,"Guerrero St at 16th St","0","Not Stated","10/19/2008","12:03 AM","Head-On","Bicycle","Complaint of Pain",NA,"3954761","Traffic Signals and Signs","Dark - Street Lights","1","0","Bicyclist","Driver","East","West","Proceeding Straight","Making Left Turn",NA,6005522,2106654,NA,NA,NA,NA,6005522,2106654,-122.424104315412,37.7647828165639,6005522,2106654
"3240",10519114502272,0,"Guerrero St at 15th St","153","North","10/19/2008","11:45 AM","Vehicle - Pedestrian","Bicycle","Other Visible Injury",NA,"3952344","Other Hazardous Movement","Daylight","1","0","Not Stated","Bicyclist","Not Stated","Not Stated","Parked","Proceeding Straight",NA,6005481.48828,2107398.76305,NA,NA,NA,NA,6005481.48828,2107398.76305,-122.424297409156,37.7668254712462,6005481.48827561,2107398.76305361
"3241",10520184001279,0,"18th St at Ord St","81","East","10/20/2008","06:40 PM","Broadside","Bicycle","Complaint of Pain",NA,"3977904","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","West","East","Making U Turn","Proceeding Straight",NA,6000973.87143,2105225.56198,NA,NA,NA,NA,6000973.87143,2105225.56198,-122.439732656614,37.7606028368663,6000973.87143102,2105225.56197816
"3242",10521103101814,0,"Taraval St at 42nd Ave","36","East","10/21/2008","10:31 AM","Sideswipe","Bicycle","Complaint of Pain",NA,"3952375","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","Not Stated","Making Left Turn","Stopped in Road",NA,5983350.97721,2098808.28074,NA,NA,NA,NA,5983350.97721,2098808.28074,-122.500206845261,37.7419639260292,5983350.97721084,2098808.28074213
"3243",10521213501356,0,"Market St at Octavia St","5","West","10/21/2008","09:35 PM","Not Stated","Bicycle","Complaint of Pain",NA,"3957753","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","South","Not Stated","Making Left Turn","Proceeding Straight",NA,6005776.37268,2109232.5587,NA,NA,NA,NA,6005776.37268,2109232.5587,-122.423407830161,37.7718772821864,6005776.37268151,2109232.55869784
"3244",10523080001751,0,"Kansas St at 16th St","0","Not Stated","10/23/2008","08:00 AM","Broadside","Bicycle","Complaint of Pain",NA,"3979665","Improper Turning","Daylight","1","0","Bicyclist","Driver","South","South","Making Left Turn","Proceeding Straight",NA,6011444,2106982,NA,NA,NA,NA,6011444,2106982,-122.403644620447,37.766016011385,6011444,2106982
"3245",10524130701870,0,"Market St at Van Ness Ave","0","Not Stated","10/24/2008","01:07 PM","Other","Bicycle","Complaint of Pain",NA,"3952980","Improper Turning","Daylight","1","0","Driver","Bicyclist","East","East","Making Right Turn","Proceeding Straight",NA,6007001,2110398,NA,"4.86",NA,NA,6007001,2110398,-122.41925443559,37.7751463479194,6007001,2110398
"3246",10524162000358,0,"Market St at 16th St","0","Not Stated","10/24/2008","04:20 PM","Other","Bicycle","Other Visible Injury",NA,"3977873","Other","Daylight","1","0","Driver","Bicyclist","West","West","Parked","Proceeding Straight",NA,6002925,2106494,NA,NA,NA,NA,6002925,2106494,-122.433075223829,37.7641965247569,6002925,2106494
"3247",10525014009744,0,"Polk St at Geary St","0","Not Stated","10/25/2008","01:40 AM","Other","Bicycle","Complaint of Pain",NA,"3977869","Lights","Dark - Street Lights","1","0","Bicyclist","Driver","South","West","Proceeding Straight","Making Left Turn",NA,6006941,2114313,NA,NA,NA,NA,6006941,2114313,-122.419739837813,37.7858926099186,6006941,2114313
"3248",10526181210489,0,"Valencia St at Brosnan St","0","Not Stated","10/26/2008","06:12 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"3954799","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","South","South","Making Right Turn","Proceeding Straight",NA,6006085,2108089,NA,NA,NA,NA,6006085,2108089,-122.422259003311,37.768754757438,6006085,2108089
"3249",10527135000108,0,"Market St at Valencia St","0","Not Stated","10/27/2008","01:50 PM","Broadside","Bicycle","Other Visible Injury",NA,"3979053","Improper Turning","Daylight","1","0","Driver","Bicyclist","South","Not Stated","Making Right Turn","Proceeding Straight",NA,6006009,2109456,NA,NA,NA,NA,6006009,2109456,-122.422619035427,37.7725039251373,6006009,2109456
"3250",10529093001597,0,"Arguello Blvd at Anza St","5","South","10/29/2008","09:30 AM","Rear-End","Bicycle","Other Visible Injury",NA,"3979041","Unsafe Speed","Daylight","1","0","Bicyclist","Driver","North","North","Passing Other Vehicle","Stopped in Road",NA,5995626.17587,2112154.00309,NA,NA,NA,NA,5995626.17587,2112154.00309,-122.45872938506,37.7793206916523,5995626.17587453,2112154.00309414
"3251",10529154101866,0,"Sutter St at Larkin St","0","Not Stated","10/29/2008","03:41 PM","Broadside","Bicycle","Other Visible Injury",NA,"3979112","Improper Turning","Daylight","1","0","Driver","Bicyclist","West","West","Making Right Turn","Proceeding Straight",NA,6007325,2115060,NA,NA,NA,NA,6007325,2115060,-122.41846428811,37.7879653132219,6007325,2115060
"3252",10529160401513,0,"Guerrero St at 15th St","41","South","10/29/2008","04:04 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"3979637","Improper Passing","Daylight","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6005492.21299,2107205.05977,NA,NA,NA,NA,6005492.21299,2107205.05977,-122.42424653622,37.7662942137873,6005492.21298558,2107205.0597668
"3253",10529173401265,0,"Geary St at Larkin St","200","West","10/29/2008","05:34 PM","Other","Bicycle","Complaint of Pain",NA,"3979633","Improper Turning","Daylight","1","0","Driver","Bicyclist","West","West","Not Stated","Proceeding Straight",NA,6007221.87191,2114351.70051,NA,"0",NA,NA,6007221.87191,2114351.70051,-122.418770842073,37.7860146902498,6007221.87191495,2114351.70051438
"3254",10530165301866,0,"Market St at Hwy 101 Northbound","0","Not Stated","10/30/2008","04:53 PM","Broadside","Bicycle","Complaint of Pain",NA,"3980713","Improper Turning","Dusk - Dawn","1","0","Driver","Bicyclist","East","East","Making Right Turn","Proceeding Straight",NA,6005780,2109236,NA,"6.976",NA,NA,6005780,2109236,-122.423395527673,37.7718869358949,6005780,2109236
"3255",10530204002175,0,"Howard St at 6th St","0","Not Stated","10/30/2008","08:40 PM","Broadside","Bicycle","Other Visible Injury",NA,"3979621","Traffic Signals and Signs","Dark - Street Lights","1","0","Bicyclist","Driver","West","South","Proceeding Straight","Proceeding Straight",NA,6010530,2111998,NA,NA,NA,NA,6010530,2111998,-122.407159587508,37.7797376898097,6010530,2111998
"3256",10534080502108,0,"The Embarcadero at Washington St","150","South","11/3/2008","08:05 AM","Rear-End","Bicycle","Complaint of Pain",NA,"3979938","Other","Daylight","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6014133.40279,2117972.66134,NA,NA,NA,NA,6014133.40279,2117972.66134,-122.395112360978,37.7963437273593,6014133.40279217,2117972.66133939
"3257",10535085000043,0,"Gough St at Grove St","0","Not Stated","11/4/2008","08:50 AM","Broadside","Bicycle","Complaint of Pain",NA,"3979950","Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","South","East","Making Left Turn","Proceeding Straight",NA,6005891,2111393,NA,NA,NA,NA,6005891,2111393,-122.423164919397,37.777815800838,6005891,2111393
"3258",10535100302137,0,"Arguello Blvd at Anza St","0","Not Stated","11/4/2008","10:03 AM","Broadside","Bicycle","Other Visible Injury",NA,"3979848","Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","South","North","Making Left Turn","Proceeding Straight",NA,5995626,2112159,NA,NA,NA,NA,5995626,2112159,-122.458730355318,37.779334401732,5995626,2112159
"3259",10535220304084,0,"25th St at Balmy St","30","East","11/4/2008","10:03 PM","Sideswipe","Parked Motor Vehicle","Other Visible Injury",NA,"3979518","Driving Under Influence","Dark - Street Lights","1","0","Bicyclist","Parked Vehicle","East","East","Proceeding Straight","Parked",NA,6008856.95493,2101568.64387,NA,NA,NA,NA,6008856.95493,2101568.64387,-122.412210086024,37.7510073132402,6008856.95492778,2101568.64386799
"3260",10537053000053,0,"3rd St at Bryant St","0","Not Stated","11/6/2008","05:30 AM","Sideswipe","Bicycle","Complaint of Pain",NA,"4101716","Unknown","Dusk - Dawn","1","0","Bicyclist","Driver","South","East","Proceeding Straight","Stopped in Road",NA,6013811,2112508,NA,NA,NA,NA,6013811,2112508,-122.395844839626,37.7813211030155,6013811,2112508
"3261",10537182001324,0,"Irving St at 19th Ave","80","East","11/6/2008","06:20 PM","Broadside","Bicycle","Complaint of Pain",NA,"3979517","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","East","West","Making Left Turn","Proceeding Straight",NA,5990255.95365,2106530.72288,NA,NA,NA,NA,5990255.95365,2106530.72288,-122.476896038241,37.7635705743522,5990255.95364861,2106530.72287967
"3262",10537185801384,0,"Columbus Ave at Lombard St","92","North","11/6/2008","06:58 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"3979454","Auto R/W Violation","Dark - Street Lights","1","0","Bicyclist","Driver","West","North","Entering Traffic","Proceeding Straight",NA,6008737.90673,2120473.86523,NA,NA,NA,NA,6008737.90673,2120473.86523,-122.413959001421,37.8029098920731,6008737.90672892,2120473.86522799
"3263",10538090701870,0,"6th St at Market St","0","Not Stated","11/7/2008","09:07 AM","Other","Bicycle","Complaint of Pain",NA,"3979896","Traffic Signals and Signs","Daylight","1","0","Driver","Bicyclist","North","East","Proceeding Straight","Proceeding Straight",NA,6009643,2112924,NA,NA,NA,NA,6009643,2112924,-122.410293519697,37.7822305869507,6009643,2112924
"3264",10538134201265,0,"Polk St at Pine St","0","Not Stated","11/7/2008","01:42 PM","Other","Bicycle","Other Visible Injury",NA,"3979946","Other Hazardous Movement","Daylight","2","0","Driver","Bicyclist","South","South","Parking Maneuver","Proceeding Straight",NA,6006751,2115675,NA,NA,NA,NA,6006751,2115675,-122.420493899905,37.7896216213093,6006751,2115675
"3265",10539131501579,0,"24th St at Alabama St","0","Not Stated","11/8/2008","01:15 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"3997435","Other Hazardous Movement","Daylight","1","0","Parked Vehicle","Bicyclist","East","East","Parked","Proceeding Straight",NA,6009230,2102172,NA,NA,NA,NA,6009230,2102172,-122.410962664763,37.7526849195886,6009230,2102172
"3266",10539132301372,0,"San Jose Ave at Niagara Ave","35","South","11/8/2008","01:23 PM","Not Stated","Non-Collision","Other Visible Injury",NA,"3979860","Unknown","Daylight","1","0","Bicyclist",NA,"North",NA,"Proceeding Straight",NA,NA,5998381.50536,2090272.68602,NA,NA,NA,NA,5998381.50536,2090272.68602,-122.447622027734,37.719397938087,5998381.50536224,2090272.68601561
"3267",10539140000179,0,"Mission St at 16th St","58","South","11/8/2008","02:00 PM","Broadside","Bicycle","Severe Injury",NA,"3997419","Other Hazardous Movement","Daylight","1","0","Bicyclist","Driver","South","South","Proceeding Straight","Proceeding Straight",NA,6006809.23354,2106667.09021,NA,NA,NA,NA,6006809.23354,2106667.09021,-122.419653028378,37.7648913532333,6006809.23354178,2106667.09020629
"3268",10540162302122,0,"Market St at Grant Ave","126","West","11/9/2008","04:23 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"3979494","Improper Turning","Daylight","1","0","Bicyclist","Driver","West","West","Other Unsafe Turning","Proceeding Straight",NA,6011235.27616,2114441.56325,NA,NA,NA,NA,6011235.27616,2114441.56325,-122.404891806057,37.7864865852834,6011235.2761583,2114441.56325402
"3269",10543091201870,0,"Townsend St at 4th St","315","East","11/12/2008","09:12 AM","Sideswipe","Bicycle","Complaint of Pain",NA,"3935877","Unsafe Speed","Daylight","1","0","Driver","Bicyclist","East","East","Proceeding Straight","Proceeding Straight",NA,6014256.82584,2111179.5325,NA,NA,NA,NA,6014256.82584,2111179.5325,-122.394209453004,37.7776982242307,6014256.82583586,2111179.5324999
"3270",10543093700779,0,"Steiner St at Hermann St","0","Not Stated","11/12/2008","09:37 AM","Sideswipe","Bicycle","Other Visible Injury",NA,"3981539","Unsafe Speed","Daylight","1","0","Bicyclist","Driver","South","South","Proceeding Straight","Stopped in Road",NA,6003361,2108611,NA,NA,NA,NA,6003361,2108611,-122.43171838481,37.7700340141162,6003361,2108611
"3271",10543101501723,0,"Kearny St at Sutter St","44","North","11/12/2008","10:15 AM","Rear-End","Bicycle","Other Visible Injury",NA,"3981669","Following Too Closely","Daylight","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6011556.99679,2115695.58855,NA,NA,NA,NA,6011556.99679,2115695.58855,-122.403867002779,37.7899478198466,6011556.99678694,2115695.58854704
"3272",10544173500363,0,"Clay St at Stockton St","65","West","11/13/2008","05:35 PM","Sideswipe","Motor Vehicle on Other Roadway","Other Visible Injury",NA,"3980976","Unsafe Speed","Dark - Street Lights","1","0","Bicyclist","Parked Vehicle","East","East","Proceeding Straight","Parked",NA,6010356.62629,2117206.99859,NA,NA,NA,NA,6010356.62629,2117206.99859,-122.408126836147,37.7940306535778,6010356.62628921,2117206.99859129
"3273",10545181401866,0,"Valencia St at Duboce Ave","0","Not Stated","11/14/2008","06:14 PM","Broadside","Bicycle","Complaint of Pain",NA,"3981571","Auto R/W Violation","Dark - Street Lights","1","0","Bicyclist","Driver","South","West","Proceeding Straight","Making Left Turn",NA,6006063,2108495,NA,NA,NA,NA,6006063,2108495,-122.422363950589,37.7698682956298,6006063,2108495
"3274",10546123004099,0,"18th St at Valencia St","50","East","11/15/2008","12:30 PM","Other","Bicycle","Other Visible Injury",NA,"3981622","Unknown","Daylight","1","0","Bicyclist","Driver","West","West","Proceeding Straight","Stopped in Road",NA,6006278.92711,2105519.69876,NA,NA,NA,NA,6006278.92711,2105519.69876,-122.421405736398,37.7617109995697,6006278.92711366,2105519.6987629
"3275",10546230500960,0,"Montgomery St at California St","200","North","11/15/2008","11:05 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"3981563","Other Hazardous Movement","Dark - Street Lights","1","0","Parked Vehicle","Bicyclist","South","South","Parked","Proceeding Straight",NA,6011867.96109,2116944.0248,NA,NA,NA,NA,6011867.96109,2116944.0248,-122.402878928613,37.7933930965236,6011867.96109092,2116944.02479536
